feature,importance_mean,importance_std
cat__city_Glenhaven,0.0,0.0
cat__city_Hornbrook,0.0,0.0
cat__city_Garden Valley,0.0,0.0
cat__city_French Camp,0.0,0.0
cat__city_French Gulch,0.0,0.0
cat__city_Friant,0.0,0.0
cat__city_Fullerton,0.0,0.0
cat__city_Fulton,0.0,0.0
cat__city_Galt,0.0,0.0
cat__city_Garberville,0.0,0.0
cat__city_Garden Grove,0.0,0.0
cat__city_Gardena,0.0,0.0
cat__city_Glendora,0.0,0.0
cat__city_Gasquet,0.0,0.0
cat__city_Gazelle,0.0,0.0
cat__city_Georgetown,0.0,0.0
cat__city_Gerber,0.0,0.0
cat__city_Geyserville,0.0,0.0
cat__city_Gilroy,0.0,0.0
cat__city_Glen Ellen,0.0,0.0
cat__city_Glencoe,0.0,0.0
cat__city_Grizzly Flats,0.0,0.0
cat__city_Groveland,0.0,0.0
cat__city_Grover Beach,0.0,0.0
cat__city_Hilmar,0.0,0.0
cat__city_Hemet,0.0,0.0
cat__city_Herald,0.0,0.0
cat__city_Hercules,0.0,0.0
cat__city_Herlong,0.0,0.0
cat__city_Hermosa Beach,0.0,0.0
cat__city_Hesperia,0.0,0.0
cat__city_Hickman,0.0,0.0
cat__city_Highland,0.0,0.0
cat__city_Hinkley,0.0,0.0
cat__city_Guadalupe,0.0,0.0
cat__city_Hollister,0.0,0.0
cat__city_Holtville,0.0,0.0
cat__city_Homeland,0.0,0.0
cat__city_Homewood,0.0,0.0
cat__city_Honeydew,0.0,0.0
cat__city_Hood,0.0,0.0
cat__city_Hoopa,0.0,0.0
cat__city_Hopland,0.0,0.0
cat__city_Helm,0.0,0.0
cat__city_Helendale,0.0,0.0
cat__city_Heber,0.0,0.0
cat__city_Healdsburg,0.0,0.0
cat__city_Gualala,0.0,0.0
cat__city_Guatay,0.0,0.0
cat__city_Guerneville,0.0,0.0
cat__city_Guinda,0.0,0.0
cat__city_Gustine,0.0,0.0
cat__city_Hacienda Heights,0.0,0.0
cat__city_Half Moon Bay,0.0,0.0
cat__city_Hamilton City,0.0,0.0
cat__city_Hanford,0.0,0.0
cat__city_Happy Camp,0.0,0.0
cat__city_Harbor City,0.0,0.0
cat__city_Hat Creek,0.0,0.0
cat__city_Hathaway Pines,0.0,0.0
cat__city_Hawaiian Gardens,0.0,0.0
cat__city_Hawthorne,0.0,0.0
cat__city_Hayfork,0.0,0.0
cat__city_Hayward,0.0,0.0
cat__city_Laytonville,0.0,0.0
cat__city_Lebec,0.0,0.0
cat__city_Freedom,0.0,0.0
cat__city_Moss Beach,0.0,0.0
cat__city_Montgomery Creek,0.0,0.0
cat__city_Montrose,0.0,0.0
cat__city_Moorpark,0.0,0.0
cat__city_Moraga,0.0,0.0
cat__city_Moreno Valley,0.0,0.0
cat__city_Morgan Hill,0.0,0.0
cat__city_Morongo Valley,0.0,0.0
cat__city_Morro Bay,0.0,0.0
cat__city_Moss Landing,0.0,0.0
cat__city_Monterey,0.0,0.0
cat__city_Mount Hamilton,0.0,0.0
cat__city_Mount Hermon,0.0,0.0
cat__city_Mount Laguna,0.0,0.0
cat__city_Mount Shasta,0.0,0.0
cat__city_Mountain Center,0.0,0.0
cat__city_Mountain Ranch,0.0,0.0
cat__city_Mountain View,0.0,0.0
cat__city_Mt Baldy,0.0,0.0
cat__city_Monterey Park,0.0,0.0
cat__city_Montebello,0.0,0.0
cat__city_Murrieta,0.0,0.0
cat__city_Miramonte,0.0,0.0
cat__city_Milford,0.0,0.0
cat__city_Mill Creek,0.0,0.0
cat__city_Mill Valley,0.0,0.0
cat__city_Millbrae,0.0,0.0
cat__city_Millville,0.0,0.0
cat__city_Milpitas,0.0,0.0
cat__city_Mineral,0.0,0.0
cat__city_Mira Loma,0.0,0.0
cat__city_Miranda,0.0,0.0
cat__city_Monte Rio,0.0,0.0
cat__city_Mission Hills,0.0,0.0
cat__city_Mission Viejo,0.0,0.0
cat__city_Mojave,0.0,0.0
cat__city_Mokelumne Hill,0.0,0.0
cat__city_Monrovia,0.0,0.0
cat__city_Montague,0.0,0.0
cat__city_Montara,0.0,0.0
cat__city_Montclair,0.0,0.0
cat__city_Murphys,0.0,0.0
cat__city_Myers Flat,0.0,0.0
cat__city_Lee Vining,0.0,0.0
cat__city_Nuevo,0.0,0.0
cat__city_North Hills,0.0,0.0
cat__city_North Hollywood,0.0,0.0
cat__city_North Palm Springs,0.0,0.0
cat__city_North San Juan,0.0,0.0
cat__city_Northridge,0.0,0.0
cat__city_Norwalk,0.0,0.0
cat__city_Novato,0.0,0.0
cat__city_Nubieber,0.0,0.0
cat__city_O Neals,0.0,0.0
cat__city_North Fork,0.0,0.0
"cat__lat_long_33.889632, -118.39737",0.0,0.0
cat__city_Oak Run,0.0,0.0
cat__city_Oak View,0.0,0.0
cat__city_Oakdale,0.0,0.0
cat__city_Oakhurst,0.0,0.0
cat__city_Oakley,0.0,0.0
cat__city_Occidental,0.0,0.0
cat__city_Oceano,0.0,0.0
cat__city_North Highlands,0.0,0.0
cat__city_Norco,0.0,0.0
cat__city_Napa,0.0,0.0
cat__city_Newcastle,0.0,0.0
cat__city_National City,0.0,0.0
cat__city_Navarro,0.0,0.0
cat__city_Needles,0.0,0.0
cat__city_Nevada City,0.0,0.0
cat__city_New Cuyama,0.0,0.0
cat__city_Newark,0.0,0.0
cat__city_Newberry Springs,0.0,0.0
cat__city_Newbury Park,0.0,0.0
cat__city_Newhall,0.0,0.0
cat__city_Nipton,0.0,0.0
cat__city_Newman,0.0,0.0
cat__city_Newport Beach,0.0,0.0
cat__city_Newport Coast,0.0,0.0
cat__city_Nicasio,0.0,0.0
cat__city_Nice,0.0,0.0
cat__city_Nicolaus,0.0,0.0
cat__city_Niland,0.0,0.0
cat__city_Nipomo,0.0,0.0
cat__city_Midway City,0.0,0.0
cat__city_Midpines,0.0,0.0
cat__city_Middletown,0.0,0.0
cat__city_Los Altos,0.0,0.0
cat__city_Lomita,0.0,0.0
cat__city_Lompoc,0.0,0.0
cat__city_Lone Pine,0.0,0.0
cat__city_Long Barn,0.0,0.0
cat__city_Lookout,0.0,0.0
cat__city_Loomis,0.0,0.0
cat__city_Los Alamitos,0.0,0.0
cat__city_Los Alamos,0.0,0.0
cat__city_Los Banos,0.0,0.0
cat__city_Loma Linda,0.0,0.0
cat__city_Los Gatos,0.0,0.0
cat__city_Los Molinos,0.0,0.0
cat__city_Los Olivos,0.0,0.0
cat__city_Los Osos,0.0,0.0
cat__city_Lost Hills,0.0,0.0
cat__city_Lotus,0.0,0.0
cat__city_Lower Lake,0.0,0.0
cat__city_Loyalton,0.0,0.0
cat__city_Loma Mar,0.0,0.0
cat__city_Loleta,0.0,0.0
cat__city_Mi Wuk Village,0.0,0.0
cat__city_Lindsay,0.0,0.0
cat__city_Leggett,0.0,0.0
cat__city_Lemon Cove,0.0,0.0
cat__city_Lemon Grove,0.0,0.0
cat__city_Lemoore,0.0,0.0
cat__city_Lewiston,0.0,0.0
cat__city_Likely,0.0,0.0
cat__city_Lincoln,0.0,0.0
cat__city_Linden,0.0,0.0
cat__city_Litchfield,0.0,0.0
cat__city_Lodi,0.0,0.0
cat__city_Little River,0.0,0.0
cat__city_Littlerock,0.0,0.0
cat__city_Live Oak,0.0,0.0
cat__city_Livermore,0.0,0.0
cat__city_Livingston,0.0,0.0
cat__city_Llano,0.0,0.0
cat__city_Lockeford,0.0,0.0
cat__city_Lockwood,0.0,0.0
cat__city_Lucerne,0.0,0.0
cat__city_Lucerne Valley,0.0,0.0
cat__city_Ludlow,0.0,0.0
cat__city_Meadow Valley,0.0,0.0
cat__city_Marysville,0.0,0.0
cat__city_Mather,0.0,0.0
cat__city_Maxwell,0.0,0.0
cat__city_Maywood,0.0,0.0
cat__city_Mc Farland,0.0,0.0
cat__city_Mcarthur,0.0,0.0
cat__city_Mccloud,0.0,0.0
cat__city_Mckinleyville,0.0,0.0
cat__city_Meadow Vista,0.0,0.0
cat__city_Lynwood,0.0,0.0
cat__city_Mecca,0.0,0.0
cat__city_Mendocino,0.0,0.0
cat__city_Mendota,0.0,0.0
cat__city_Menifee,0.0,0.0
cat__city_Menlo Park,0.0,0.0
cat__city_Mentone,0.0,0.0
cat__city_Merced,0.0,0.0
cat__city_Meridian,0.0,0.0
cat__city_Martinez,0.0,0.0
cat__city_Marshall,0.0,0.0
cat__city_Markleeville,0.0,0.0
cat__city_Mariposa,0.0,0.0
cat__city_Lytle Creek,0.0,0.0
cat__city_Macdoel,0.0,0.0
cat__city_Mad River,0.0,0.0
cat__city_Madeline,0.0,0.0
cat__city_Madera,0.0,0.0
cat__city_Madison,0.0,0.0
cat__city_Magalia,0.0,0.0
cat__city_Malibu,0.0,0.0
cat__city_Mammoth Lakes,0.0,0.0
cat__city_Manchester,0.0,0.0
cat__city_Manhattan Beach,0.0,0.0
cat__city_Manteca,0.0,0.0
cat__city_Manton,0.0,0.0
cat__city_March Air Reserve Base,0.0,0.0
cat__city_Maricopa,0.0,0.0
cat__city_Marina,0.0,0.0
cat__city_Marina Del Rey,0.0,0.0
cat__city_Fremont,0.0,0.0
cat__city_Frazier Park,0.0,0.0
cat__city_Ocotillo,0.0,0.0
cat__city_Brooks,0.0,0.0
cat__city_Branscomb,0.0,0.0
cat__city_Brawley,0.0,0.0
cat__city_Brea,0.0,0.0
cat__city_Brentwood,0.0,0.0
cat__city_Bridgeport,0.0,0.0
cat__city_Bridgeville,0.0,0.0
cat__city_Brisbane,0.0,0.0
cat__city_Brookdale,0.0,0.0
cat__city_Browns Valley,0.0,0.0
cat__city_Boulevard,0.0,0.0
cat__city_Brownsville,0.0,0.0
cat__city_Buellton,0.0,0.0
cat__city_Buena Park,0.0,0.0
cat__city_Burlingame,0.0,0.0
cat__city_Burney,0.0,0.0
cat__city_Burnt Ranch,0.0,0.0
cat__city_Burson,0.0,0.0
cat__city_Butte City,0.0,0.0
cat__city_Bradley,0.0,0.0
cat__city_Boulder Creek,0.0,0.0
cat__city_Byron,0.0,0.0
cat__city_Blue Lake,0.0,0.0
cat__city_Big Sur,0.0,0.0
cat__city_Biggs,0.0,0.0
cat__city_Biola,0.0,0.0
cat__city_Birds Landing,0.0,0.0
cat__city_Bishop,0.0,0.0
cat__city_Blairsden Graeagle,0.0,0.0
cat__city_Blocksburg,0.0,0.0
cat__city_Bloomington,0.0,0.0
cat__city_Blythe,0.0,0.0
cat__city_Borrego Springs,0.0,0.0
cat__city_Bodega,0.0,0.0
cat__city_Bodega Bay,0.0,0.0
cat__city_Bodfish,0.0,0.0
cat__city_Bolinas,0.0,0.0
cat__city_Bonita,0.0,0.0
cat__city_Bonsall,0.0,0.0
cat__city_Boonville,0.0,0.0
cat__city_Boron,0.0,0.0
cat__city_Buttonwillow,0.0,0.0
cat__city_Cabazon,0.0,0.0
cat__city_Castro Valley,0.0,0.0
cat__city_Carmel Valley,0.0,0.0
cat__city_Capay,0.0,0.0
cat__city_Capistrano Beach,0.0,0.0
cat__city_Capitola,0.0,0.0
cat__city_Cardiff By The Sea,0.0,0.0
cat__city_Carlotta,0.0,0.0
cat__city_Carlsbad,0.0,0.0
cat__city_Carmel,0.0,0.0
cat__city_Carmel By The Sea,0.0,0.0
cat__city_Carmichael,0.0,0.0
cat__city_Canyon Country,0.0,0.0
cat__city_Carnelian Bay,0.0,0.0
cat__city_Carpinteria,0.0,0.0
cat__city_Carson,0.0,0.0
cat__city_Caruthers,0.0,0.0
cat__city_Casmalia,0.0,0.0
cat__city_Caspar,0.0,0.0
cat__city_Cassel,0.0,0.0
cat__city_Castaic,0.0,0.0
cat__city_Canyon Dam,0.0,0.0
cat__city_Cantua Creek,0.0,0.0
cat__city_Calabasas,0.0,0.0
cat__city_Calpine,0.0,0.0
cat__city_Calexico,0.0,0.0
cat__city_Caliente,0.0,0.0
cat__city_California City,0.0,0.0
cat__city_California Hot Springs,0.0,0.0
cat__city_Calimesa,0.0,0.0
cat__city_Calipatria,0.0,0.0
cat__city_Calistoga,0.0,0.0
cat__city_Callahan,0.0,0.0
cat__city_Camarillo,0.0,0.0
cat__city_Canoga Park,0.0,0.0
cat__city_Cambria,0.0,0.0
cat__city_Camino,0.0,0.0
cat__city_Camp Nelson,0.0,0.0
cat__city_Campbell,0.0,0.0
cat__city_Campo,0.0,0.0
cat__city_Campo Seco,0.0,0.0
cat__city_Camptonville,0.0,0.0
cat__city_Canby,0.0,0.0
cat__city_Big Pine,0.0,0.0
cat__city_Big Oak Flat,0.0,0.0
cat__city_Big Creek,0.0,0.0
cat__city_Angwin,0.0,0.0
cat__city_Alturas,0.0,0.0
cat__city_Alviso,0.0,0.0
cat__city_Amador City,0.0,0.0
cat__city_Amboy,0.0,0.0
cat__city_Anaheim,0.0,0.0
cat__city_Anderson,0.0,0.0
cat__city_Angels Camp,0.0,0.0
cat__city_Angelus Oaks,0.0,0.0
cat__city_Annapolis,0.0,0.0
cat__city_Alta,0.0,0.0
cat__city_Antelope,0.0,0.0
cat__city_Antioch,0.0,0.0
cat__city_Anza,0.0,0.0
cat__city_Apple Valley,0.0,0.0
cat__city_Applegate,0.0,0.0
cat__city_Aptos,0.0,0.0
cat__city_Arbuckle,0.0,0.0
cat__city_Arcadia,0.0,0.0
cat__city_Altadena,0.0,0.0
cat__city_Alpine,0.0,0.0
cat__city_Big Bend,0.0,0.0
cat__city_Aguanga,0.0,0.0
num__median_household_income,0.0,0.0
cat__country_United States,0.0,0.0
cat__state_California,0.0,0.0
cat__city_Acampo,0.0,0.0
cat__city_Acton,0.0,0.0
cat__city_Adelanto,0.0,0.0
cat__city_Adin,0.0,0.0
cat__city_Agoura Hills,0.0,0.0
cat__city_Ahwahnee,0.0,0.0
cat__city_Alpaugh,0.0,0.0
cat__city_Alameda,0.0,0.0
cat__city_Alamo,0.0,0.0
cat__city_Albany,0.0,0.0
cat__city_Albion,0.0,0.0
cat__city_Alderpoint,0.0,0.0
cat__city_Alhambra,0.0,0.0
cat__city_Aliso Viejo,0.0,0.0
cat__city_Alleghany,0.0,0.0
cat__city_Arcata,0.0,0.0
cat__city_Armona,0.0,0.0
cat__city_Arnold,0.0,0.0
cat__city_Ben Lomond,0.0,0.0
cat__city_Bayside,0.0,0.0
cat__city_Beale Afb,0.0,0.0
cat__city_Beaumont,0.0,0.0
cat__city_Bell,0.0,0.0
cat__city_Bella Vista,0.0,0.0
cat__city_Bellflower,0.0,0.0
cat__city_Belmont,0.0,0.0
cat__city_Belvedere Tiburon,0.0,0.0
cat__city_Benicia,0.0,0.0
cat__city_Aromas,0.0,0.0
cat__city_Benton,0.0,0.0
cat__city_Berry Creek,0.0,0.0
cat__city_Bethel Island,0.0,0.0
cat__city_Beverly Hills,0.0,0.0
cat__city_Bieber,0.0,0.0
cat__city_Big Bar,0.0,0.0
cat__city_Big Bear City,0.0,0.0
cat__city_Big Bear Lake,0.0,0.0
cat__city_Bass Lake,0.0,0.0
cat__city_Barstow,0.0,0.0
cat__city_Banning,0.0,0.0
cat__city_Bangor,0.0,0.0
cat__city_Arroyo Grande,0.0,0.0
cat__city_Artesia,0.0,0.0
cat__city_Arvin,0.0,0.0
cat__city_Atascadero,0.0,0.0
cat__city_Atherton,0.0,0.0
cat__city_Atwater,0.0,0.0
cat__city_Auberry,0.0,0.0
cat__city_Auburn,0.0,0.0
cat__city_Avalon,0.0,0.0
cat__city_Avenal,0.0,0.0
cat__city_Avery,0.0,0.0
cat__city_Avila Beach,0.0,0.0
cat__city_Azusa,0.0,0.0
cat__city_Badger,0.0,0.0
cat__city_Baker,0.0,0.0
cat__city_Baldwin Park,0.0,0.0
cat__city_Ballico,0.0,0.0
cat__city_Castella,0.0,0.0
cat__city_Castroville,0.0,0.0
cat__city_Fowler,0.0,0.0
cat__city_El Portal,0.0,0.0
cat__city_Edwards,0.0,0.0
cat__city_El Cajon,0.0,0.0
cat__city_El Centro,0.0,0.0
cat__city_El Cerrito,0.0,0.0
cat__city_El Dorado,0.0,0.0
cat__city_El Dorado Hills,0.0,0.0
cat__city_El Monte,0.0,0.0
cat__city_El Nido,0.0,0.0
cat__city_El Segundo,0.0,0.0
cat__city_Earp,0.0,0.0
cat__city_El Sobrante,0.0,0.0
cat__city_Eldridge,0.0,0.0
cat__city_Elk,0.0,0.0
cat__city_Elk Creek,0.0,0.0
cat__city_Elk Grove,0.0,0.0
cat__city_Elmira,0.0,0.0
cat__city_Elverta,0.0,0.0
cat__city_Emeryville,0.0,0.0
cat__city_Echo Lake,0.0,0.0
cat__city_Earlimart,0.0,0.0
cat__city_Encinitas,0.0,0.0
cat__city_Duarte,0.0,0.0
cat__city_Dobbins,0.0,0.0
cat__city_Dorris,0.0,0.0
cat__city_Dos Palos,0.0,0.0
cat__city_Dos Rios,0.0,0.0
cat__city_Douglas City,0.0,0.0
cat__city_Downey,0.0,0.0
cat__city_Downieville,0.0,0.0
cat__city_Doyle,0.0,0.0
cat__city_Dublin,0.0,0.0
cat__city_Eagleville,0.0,0.0
cat__city_Ducor,0.0,0.0
cat__city_Dulzura,0.0,0.0
cat__city_Duncans Mills,0.0,0.0
cat__city_Dunlap,0.0,0.0
cat__city_Dunnigan,0.0,0.0
cat__city_Dunsmuir,0.0,0.0
cat__city_Durham,0.0,0.0
cat__city_Dutch Flat,0.0,0.0
cat__city_Emigrant Gap,0.0,0.0
cat__city_Encino,0.0,0.0
cat__city_Cathedral City,0.0,0.0
cat__city_Forest Ranch,0.0,0.0
cat__city_Five Points,0.0,0.0
cat__city_Flournoy,0.0,0.0
cat__city_Folsom,0.0,0.0
cat__city_Fontana,0.0,0.0
cat__city_Foothill Ranch,0.0,0.0
cat__city_Forbestown,0.0,0.0
cat__city_Forest Falls,0.0,0.0
cat__city_Forest Knolls,0.0,0.0
cat__city_Foresthill,0.0,0.0
cat__city_Firebaugh,0.0,0.0
cat__city_Forestville,0.0,0.0
cat__city_Forks Of Salmon,0.0,0.0
cat__city_Fort Bidwell,0.0,0.0
cat__city_Fort Bragg,0.0,0.0
cat__city_Fort Irwin,0.0,0.0
cat__city_Fort Jones,0.0,0.0
cat__city_Fortuna,0.0,0.0
cat__city_Fountain Valley,0.0,0.0
cat__city_Fish Camp,0.0,0.0
cat__city_Fillmore,0.0,0.0
cat__city_Escalon,0.0,0.0
cat__city_Fairfield,0.0,0.0
cat__city_Escondido,0.0,0.0
cat__city_Esparto,0.0,0.0
cat__city_Essex,0.0,0.0
cat__city_Etna,0.0,0.0
cat__city_Eureka,0.0,0.0
cat__city_Exeter,0.0,0.0
cat__city_Fair Oaks,0.0,0.0
cat__city_Fairfax,0.0,0.0
cat__city_Fall River Mills,0.0,0.0
cat__city_Fields Landing,0.0,0.0
cat__city_Fallbrook,0.0,0.0
cat__city_Farmersville,0.0,0.0
cat__city_Farmington,0.0,0.0
cat__city_Fawnskin,0.0,0.0
cat__city_Fellows,0.0,0.0
cat__city_Felton,0.0,0.0
cat__city_Ferndale,0.0,0.0
cat__city_Fiddletown,0.0,0.0
cat__city_Dixon,0.0,0.0
cat__city_Dinuba,0.0,0.0
cat__city_Dillon Beach,0.0,0.0
cat__city_Coleville,0.0,0.0
cat__city_Clio,0.0,0.0
cat__city_Clipper Mills,0.0,0.0
cat__city_Cloverdale,0.0,0.0
cat__city_Clovis,0.0,0.0
cat__city_Coachella,0.0,0.0
cat__city_Coalinga,0.0,0.0
cat__city_Coarsegold,0.0,0.0
cat__city_Cobb,0.0,0.0
cat__city_Colfax,0.0,0.0
cat__city_Clearlake Oaks,0.0,0.0
cat__city_Colton,0.0,0.0
cat__city_Columbia,0.0,0.0
cat__city_Colusa,0.0,0.0
cat__city_Comptche,0.0,0.0
cat__city_Compton,0.0,0.0
cat__city_Concord,0.0,0.0
cat__city_Cool,0.0,0.0
cat__city_Copperopolis,0.0,0.0
cat__city_Clements,0.0,0.0
cat__city_Clearlake,0.0,0.0
cat__city_Diamond Springs,0.0,0.0
cat__city_Chester,0.0,0.0
cat__city_Catheys Valley,0.0,0.0
cat__city_Cayucos,0.0,0.0
cat__city_Cedar Glen,0.0,0.0
cat__city_Cedarville,0.0,0.0
cat__city_Ceres,0.0,0.0
cat__city_Cerritos,0.0,0.0
cat__city_Challenge,0.0,0.0
cat__city_Chatsworth,0.0,0.0
cat__city_Chico,0.0,0.0
cat__city_Clayton,0.0,0.0
cat__city_Chilcoot,0.0,0.0
cat__city_Chino,0.0,0.0
cat__city_Chino Hills,0.0,0.0
cat__city_Chowchilla,0.0,0.0
cat__city_Chualar,0.0,0.0
cat__city_Citrus Heights,0.0,0.0
cat__city_Claremont,0.0,0.0
cat__city_Clarksburg,0.0,0.0
cat__city_Corcoran,0.0,0.0
cat__city_Corning,0.0,0.0
cat__city_Corona,0.0,0.0
cat__city_Deer Park,0.0,0.0
cat__city_Daly City,0.0,0.0
cat__city_Dana Point,0.0,0.0
cat__city_Danville,0.0,0.0
cat__city_Darwin,0.0,0.0
cat__city_Davenport,0.0,0.0
cat__city_Davis,0.0,0.0
cat__city_Davis Creek,0.0,0.0
cat__city_Death Valley,0.0,0.0
cat__city_Del Mar,0.0,0.0
cat__city_Corona Del Mar,0.0,0.0
cat__city_Del Rey,0.0,0.0
cat__city_Delano,0.0,0.0
cat__city_Delhi,0.0,0.0
cat__city_Denair,0.0,0.0
cat__city_Descanso,0.0,0.0
cat__city_Desert Center,0.0,0.0
cat__city_Desert Hot Springs,0.0,0.0
cat__city_Diamond Bar,0.0,0.0
cat__city_Daggett,0.0,0.0
cat__city_Cypress,0.0,0.0
cat__city_Cutler,0.0,0.0
cat__city_Cupertino,0.0,0.0
cat__city_Coronado,0.0,0.0
cat__city_Corte Madera,0.0,0.0
cat__city_Costa Mesa,0.0,0.0
cat__city_Cotati,0.0,0.0
cat__city_Cottonwood,0.0,0.0
cat__city_Coulterville,0.0,0.0
cat__city_Courtland,0.0,0.0
cat__city_Covelo,0.0,0.0
cat__city_Covina,0.0,0.0
cat__city_Crescent City,0.0,0.0
cat__city_Crescent Mills,0.0,0.0
cat__city_Cressey,0.0,0.0
cat__city_Crestline,0.0,0.0
cat__city_Creston,0.0,0.0
cat__city_Crockett,0.0,0.0
cat__city_Crows Landing,0.0,0.0
cat__city_Culver City,0.0,0.0
cat__city_Oceanside,0.0,0.0
cat__city_Oak Park,0.0,0.0
cat__city_Ojai,0.0,0.0
"cat__lat_long_32.807867, -117.060993",0.0,0.0
"cat__lat_long_32.782501, -117.01611",0.0,0.0
"cat__lat_long_32.785165, -116.862648",0.0,0.0
"cat__lat_long_32.787836, -117.232376",0.0,0.0
"cat__lat_long_32.790282, -115.689559",0.0,0.0
"cat__lat_long_32.79697, -116.969082",0.0,0.0
"cat__lat_long_32.800671, -116.483363",0.0,0.0
"cat__lat_long_32.802959, -117.027095",0.0,0.0
"cat__lat_long_32.805518, -117.169052",0.0,0.0
"cat__lat_long_32.808814, -117.134694",0.0,0.0
"cat__lat_long_32.770393, -115.60915",0.0,0.0
"cat__lat_long_32.811001, -115.152865",0.0,0.0
"cat__lat_long_32.825086, -117.199424",0.0,0.0
"cat__lat_long_32.827184, -116.703729",0.0,0.0
"cat__lat_long_32.827238, -117.089287",0.0,0.0
"cat__lat_long_32.830852, -116.444601",0.0,0.0
"cat__lat_long_32.832706, -116.873258",0.0,0.0
"cat__lat_long_32.847336, -116.997605",0.0,0.0
"cat__lat_long_32.852947, -114.850784",0.0,0.0
"cat__lat_long_32.774046, -117.142454",0.0,0.0
"cat__lat_long_32.765299, -117.122565",0.0,0.0
"cat__lat_long_32.85723, -117.209774",0.0,0.0
"cat__lat_long_32.726627, -116.994608",0.0,0.0
"cat__lat_long_32.690654, -115.431225",0.0,0.0
"cat__lat_long_32.695681, -116.798386",0.0,0.0
"cat__lat_long_32.697098, -117.116587",0.0,0.0
"cat__lat_long_32.698964, -115.886656",0.0,0.0
"cat__lat_long_32.707892, -117.05512",0.0,0.0
"cat__lat_long_32.71346, -117.236378",0.0,0.0
"cat__lat_long_32.716007, -117.117462",0.0,0.0
"cat__lat_long_32.72523, -117.171346",0.0,0.0
"cat__lat_long_32.730264, -116.950963",0.0,0.0
"cat__lat_long_32.76501, -117.19938",0.0,0.0
"cat__lat_long_32.730583, -115.501083",0.0,0.0
"cat__lat_long_32.733564, -117.033713",0.0,0.0
"cat__lat_long_32.741499, -117.127409",0.0,0.0
"cat__lat_long_32.741852, -117.243453",0.0,0.0
"cat__lat_long_32.741859, -117.090353",0.0,0.0
"cat__lat_long_32.747484, -117.166877",0.0,0.0
"cat__lat_long_32.759327, -116.99726",0.0,0.0
"cat__lat_long_32.762506, -117.07245",0.0,0.0
"cat__lat_long_32.853743, -117.25034",0.0,0.0
"cat__lat_long_32.857946, -116.561917",0.0,0.0
"cat__lat_long_32.68674, -117.186612",0.0,0.0
"cat__lat_long_33.194742, -117.29032",0.0,0.0
"cat__lat_long_33.098018, -117.258203",0.0,0.0
"cat__lat_long_33.119028, -117.166036",0.0,0.0
"cat__lat_long_33.141265, -116.967221",0.0,0.0
"cat__lat_long_33.143826, -115.497485",0.0,0.0
"cat__lat_long_33.148116, -117.306043",0.0,0.0
"cat__lat_long_33.162624, -117.170863",0.0,0.0
"cat__lat_long_33.174725, -116.743329",0.0,0.0
"cat__lat_long_33.17494, -117.242761",0.0,0.0
"cat__lat_long_33.200369, -116.192313",0.0,0.0
"cat__lat_long_33.079834, -117.134275",0.0,0.0
"cat__lat_long_33.215251, -116.53633",0.0,0.0
"cat__lat_long_33.21846, -117.116916",0.0,0.0
"cat__lat_long_33.22784, -117.200024",0.0,0.0
"cat__lat_long_33.25283, -116.986079",0.0,0.0
"cat__lat_long_33.254497, -117.285879",0.0,0.0
"cat__lat_long_33.28156, -115.955541",0.0,0.0
"cat__lat_long_33.290907, -117.202895",0.0,0.0
"cat__lat_long_33.309852, -116.823091",0.0,0.0
"cat__lat_long_33.081478, -117.033814",0.0,0.0
"cat__lat_long_33.054579, -117.25665",0.0,0.0
"cat__lat_long_32.858595, -115.662709",0.0,0.0
"cat__lat_long_32.980678, -116.262854",0.0,0.0
"cat__lat_long_32.886925, -117.152162",0.0,0.0
"cat__lat_long_32.89325, -117.087091",0.0,0.0
"cat__lat_long_32.898613, -117.202937",0.0,0.0
"cat__lat_long_32.909873, -116.906774",0.0,0.0
"cat__lat_long_32.912664, -116.635387",0.0,0.0
"cat__lat_long_32.948262, -117.256086",0.0,0.0
"cat__lat_long_32.957195, -117.202542",0.0,0.0
"cat__lat_long_32.961064, -117.134917",0.0,0.0
"cat__lat_long_32.984395, -117.013454",0.0,0.0
"cat__lat_long_33.044541, -116.833922",0.0,0.0
"cat__lat_long_32.99356, -117.207121",0.0,0.0
"cat__lat_long_33.000269, -117.072093",0.0,0.0
"cat__lat_long_33.001813, -117.263628",0.0,0.0
"cat__lat_long_33.012751, -117.200617",0.0,0.0
"cat__lat_long_33.015866, -117.272254",0.0,0.0
"cat__lat_long_33.017518, -117.118456",0.0,0.0
"cat__lat_long_33.03679, -115.60503",0.0,0.0
"cat__lat_long_33.03933, -115.191857",0.0,0.0
"cat__lat_long_32.688506, -116.938632",0.0,0.0
"cat__lat_long_32.677716, -117.047666",0.0,0.0
"cat__lat_long_33.323705, -116.626907",0.0,0.0
cat__city_Westport,0.0,0.0
cat__city_West Hills,0.0,0.0
cat__city_West Hollywood,0.0,0.0
cat__city_West Point,0.0,0.0
cat__city_West Sacramento,0.0,0.0
cat__city_Westlake Village,0.0,0.0
cat__city_Westley,0.0,0.0
cat__city_Westminster,0.0,0.0
cat__city_Westmorland,0.0,0.0
cat__city_Westwood,0.0,0.0
cat__city_Weott,0.0,0.0
cat__city_Wheatland,0.0,0.0
cat__city_White Water,0.0,0.0
cat__city_Whitethorn,0.0,0.0
cat__city_Whitmore,0.0,0.0
cat__city_Wildomar,0.0,0.0
